"[06/03/2019],[16h58]","O   é uma forma de agressão psicológica, moral ou física, que tem como consequência a dor e a angustia da vítima. Devido ao grande alcance da tecnologia, as pessoas acabam sendo vulneráveis também através da internet, por meio de comentários e postagens depreciativas nas redes sociais, mensagens, entre outros. A vítima neste caso, que continua sofrendo mesmo não sendo agredida presencialmente, sofre do chamado  .  É importante então, antes de tudo, entender o que é o  . De acordo com o  , escrito pela Irmã Luci Freitas, os pequenos conflitos entre crianças e jovens, no recreio, por exemplo, não deve ser caracterizado. “Uma criança ou adolescente que sofre   pode se tornar um adulto inseguro, que tem medo de tomar iniciativas [...]. Essa característica, ela leva para todas as situações da sua vida pessoal e profissional. Algumas vezes, as consequências são tão danosas que a vítima chega a cometer suicídio”, enfatiza Luci.  Em 2015, foi aprovada a lei nº13.185/2015, que prevê o combate ao  . Mas, antes mesmo dessa formalização, pedagogos, professores e demais profissionais da educação já se articulavam para o combate a esse tipo de violência.  Sensibilizar e conscientizar crianças e jovens são ações importantes. Dessa maneira, eles se tornarão adultos mais conscientes e empáticos às outras pessoas. E foi com essa intenção, de criar uma cultura de paz, que a professora Priscila Markir Barth, da Escola Municipal Miguel Krug, localizada em Curitiba (PR), desenvolveu várias atividades com os alunos. Foram envolvidos aproximadamente 60 estudantes dos 3ºs anos do Ensino Fundamental I, com propostas de reflexão sobre se colocar no lugar do outro e respeitar o próximo.  Entre as práticas desenvolvidas, os alunos puderam fazer o uso de diferentes mídias e recursos tecnológicos, como forma de desenvolver o senso crítico, a fim de mudarem de postura diante de situações agressivas. Após a leitura de artigos publicados na Gazeta do Povo e de assistirem matérias sobre o tema, do Bom Dia Paraná, eles desenvolveram textos, um mural interativo, podcasts sobre o tema; entrevistando professores, a vice-diretora da escola e colegas, sobre o que aprenderam e como agir nessas situações.  A professora também realizou uma dinâmica com as turmas, entregando às crianças fotos dos colegas, depois pedindo para que eles as amassassem e, após isso, tentassem deixar as fotografias do mesmo jeito que estavam antes. Dessa forma, eles puderam compreender, ludicamente, as marcas que o   e o   podem causar em uma pessoa. Você pode conferir mais sobre essa dinâmica e as demais atividades realizadas,  As atividades foram tão importantes, que a professora conquistou o 2º lugar geral na categoria individual do Concurso Cultural 2018. Além dos alunos compreenderem como as atitudes deles podem refletir na vida dos outros, a professora observou uma mudança de comportamento por parte deles, sobretudo quando presenciavam alguma atitude suspeita de  , eles imediatamente reportavam a professora, para que os fatos fossem apurados e as medidas necessárias fossem tomadas.",,O poder da empatia
"[13/03/2019],[17h07]","“Conexões para uma Educação Transformadora”, esse é o tema do 1º Fórum Ler e Pensar, realizado pelo Ler e Pensar, projeto da Gazeta do Povo e do Instituto GRPCOM. O evento que abordará temáticas como inovação, criatividade, metodologias ativas, Base Nacional Comum Curricular (BNCC) e alfabetização midiática, ocorrerá no dia 30 de março, em Curitiba, e pretende reunir professores de escolas públicas de todo o Paraná. Ao todo, serão 700 vagas para as atividades oferecidas no auditório principal, além cerca de 400 vagas para oficinas e palestras.  A palestra magna, de abertura do evento, será com o professor José Moran, referência entre os estudiosos das áreas de educação, comunicação e tecnologias. Moran é um dos fundadores da Escola do Futuro, autor do livro “A educação que desejamos: novos desafios e como chegar lá” e coautor dos livros “Metodologias Ativas para uma Educação Inovadora”, “Novas Tecnologias e Mediação Pedagógica”e“Educação a Distância: Pontos e Contrapontos”.  Outra presença ilustre será a da professora Débora Garofalo, uma das 10 finalistas no Global Teacher Prize, considerado o Nobel da Educação. Débora é professora da rede pública de São Paulo e finalista do Prêmio com o projeto Robótica com Sucata. Ela também foi vencedora do Prêmio Professores do Brasil na temática Especial Inovação na Educação e do Desafio de Aprendizagem Criativa do MIT Lab.  No auditório principal haverá ainda duas mesas redondas, uma sobre Alfabetização Midiática e outra sobre a Base Nacional Comum Curricular (BNCC). Além disso, o professor José Motta pretende “colocar fogo” no evento com a sua palestra “Educação para um Mundo Exponencial”. Confira a programação completa do evento  “O ano de 2019 é um ano de festa para o Ler e Pensar. Estamos completando 20 anos de existência e, por conta disso, acreditamos que um grande evento como este será uma boa forma de festejar”, afirma Mariane Maio, gestora estadual do LeP. Além de comemorar os 20 anos do Projeto, o evento também tem como objetivo servir como momento de formação para os professores do Estado.   “O evento foi estrategicamente pensado para trazer à tona temas importantes e necessários, típicos dessa nova era da conexão que vem transformando a sociedade e também a escola”, reforça Ana Gabriela Simão Borges, superintendente do Instituto GRPCOM.  O 1º Fórum Ler e Pensar: Conexões para uma Educação Transformadora é destinado prioritariamente para professores da rede pública do Estado do Paraná, tanto estadual, quanto municipais. O Fórum conta ainda com apoio da Universidade Positivo. Portanto, alunos dos cursos de licenciatura da Universidade Positivo e professores dos Colégios Positivos que quiserem participar do evento, devem procurar a coordenação do Curso de Pedagogia para se inscreverem.  Data: 30/03/2019  Horário: 8h30 às 18h30  Local: Universidade Positivo- Ecoville- R. Professor Pedro Viriato Parigot de Souza, 5300 - Campo Comprido, Curitiba  Programação e inscrições: www.lerepensar.com.br/forum-ler-e-pensar/  Evento gratuito.",,Ler e Pensar realiza Fórum para discutir as Conexões para uma Educação Transformadora
"[20/02/2019],[11h18]","O desperdício de alimentos ainda é uma realidade dura de enfrentar no Brasil e no mundo. Segundo dado apontado pela Organização das Nações Unidas para a Alimentação e a Agricultura (FAO) aproximadamente, um terço da produção de frutas e hortaliças acaba inutilizada.  Como , no inicio do ano passado aconteceu a 37ª Merco Super – Feira e Convenção Paranaense de Supermercados. O evento reuniu nove especialistas para, entre outros assuntos, discutir sobre o impacto do desperdício. De acordo com a fala de Elisangeles Souza, técnica da federação da Agricultura do Estado do Paraná (FAEP) e uma das palestrantes, o Paraná produz mais de 200 milhões de toneladas de frutas e hortaliças por ano. “Se formos aplicar a média do desperdício, significaria 69,5 milhões de alimentos indo para o lixo todo ano no estado”, afirmou.  O não aproveitamento pode acontecer de muitas formas. Desde os problemas estruturais da produção, o transporte ou até embalagens mal pensadas, que muitas vezes danificam o produto. A exigência de boa aparência nas frutas e legumes e a cultura da mesa farta também são exemplos de como os alimentos podem acabar indo para o lixo, mesmo estando próprios para o consumo.  Quando falamos em mudanças com alimentação, inevitavelmente tratamos de hábitos. O desperdício também acontece onde o alimento deveria ser utilizado: na cozinha. Pensando nisso, os alunos do 9º ano do Colégio Estadual São Cristóvão, de São José dos Pinhais, desenvolveram diversas atividades para conscientização e ideias de reaproveitamento daquilo que antes era descartado. As ideias surgiram embasadas nas leituras de matérias da Gazeta do Povo.  O projeto, que foi desenvolvido pelo professor Marcos Antônio Morello, conquistou o 3º lugar, na categoria Geral Individual, do Concurso Cultural Ler e Pensar 2018. Você pode conhecer mais sobre a prática  .    Os estudantes fizeram uma composteira caseira na escola, com cascas de ovos e de frutas, para gerar adubo e uma futura pequena horta, que seria desenvolvida em outro momento. Fizeram panfletos com o tema e criaram um livro de receitas, com sugestões de reutilização de alimentos. Nas receitas, estavam incluídas ideias que os pais ou avós dos alunos fizeram em casa. E eles foram mais além, entrevistando feirantes locais e consumidores, envolvendo assim, toda a comunidade.  Com o projeto, foi possível evidenciar que o desperdício está presente em quase todas as residências brasileiras. Portanto, a mudança desse quadro só será possível com a colaboração e o engajamento de toda a população. Já o colégio, cumpriu com eficácia seu papel, pois os jovens abraçaram as ações propostas e repassaram as boas práticas para as famílias.",,Alimentação com sustentabilidade
"[21/09/2018],[21h52]","
",,Você está por dentro das notícias da semana? Responda a 7 perguntas e descubra!
"[28/09/2018],[21h43]","
",,Você está por dentro das notícias da semana? Responda a 7 perguntas e descubra!
"[20/03/2019],[14h37]","Não é novidade que os recursos tecnológicos estão cada vez mais presentes nas vidas de crianças e adolescentes. O desafio é além de orientar e motivá-los a explorar os mais diversos recursos como ferramentas pedagógicas, conscientizá-los sobre o uso responsável das ferramentas já conhecidas por eles. Foi pensando nisso, que a professora Gislaine Cristina da Silva desenvolveu algumas atividades com os alunos do 8º ano, da Escola Bairro Novo – CAIC Guilherme Lacerda Braga Sobrinho, localizada em Curitiba.  Primeiramente, os alunos responderam a um questionário, com o objetivo de coletar dados sobre o uso da internet. As perguntas eram sobre o tempo em que os estudantes passavam na internet, os horários de maior acesso e o que eles consideravam como exagero referente à quantidade de horas em que ficavam conectados.  Os dados foram tabulados e transformados em um gráfico. Com os resultados, a professora constatou que apenas uma pequena parcela dos alunos não possuía celular ou acesso a internet. A partir disso, ela pôde elaborar um plano de ação e pensar em alternativas para utilizar recursos tecnológicos em sala de aula.  Os estudantes também realizaram entrevistas com os profissionais da educação do colégio, abordando o tema “o que é ser ético na internet”. Entre os entrevistados, estavam a pedagoga e o vice-diretor da escola. As respostas englobaram o conceito de ética e algumas dicas de como aplica-la nas redes. As entrevistas foram realizadas no formato de vídeo.  A professora apresentou aos alunos o artigo  , publicado na edição semanal  . A proposta da atividade foi utilizar memes, buscando desenvolver uma conduta ética na internet. Eles conheceram a origem do termo meme e analisaram alguns memes disponibilizados.  Durante a atividade, foi possível perceber que o meme não deve ser usado como uma forma de humilhação ou de espalhar boatos e sim como um recurso divertido que também leva ao aprendizado. Para concluir o trabalho, os alunos criaram alguns memes.  Gislaine usou ainda o artigo   para inspirar os alunos a produzirem HQs. Foram utilizados softwares gratuitos para o desenvolvimento da atividade. Os alunos foram desafiados a utilizar uma linguagem lúdica e a abordar temas do dia a dia do universo on-line.  Com essas atividades foi possível que os alunos explorassem ferramentas e recursos que eles já conheciam e os utilizassem como recursos de aprendizagem diferentes e interativos. Eles também puderam refletir e relacionar essas ferramentas com o uso da internet de maneira ética e saudável.",,A internet a favor da aprendizagem
"[31/08/2018],[22h21]","
",,Responda a 7 perguntas e descubra o quanto você sabe sobre as notícias da semana
"[07/09/2018],[14h25]","
",,Responda a 7 perguntas e descubra o quanto você sabe sobre as notícias da semana
"[05/10/2018],[22h37]","
",,Você está por dentro das eleições? Responda a 7 perguntas e descubra!
"[14/09/2018],[22h11]","
",,Responda a 7 perguntas e descubra o quanto você sabe sobre as notícias da semana
"[12/10/2018],[20h00]","
",,Você está por dentro das notícias da semana? Responda a 7 perguntas e descubra!
"[23/11/2018],[21h06]","
",,Você está por dentro das notícias da semana? Responda nosso Quiz e descubra!
"[19/10/2018],[21h47]","
",,Você está por dentro das notícias da semana? Responda a 7 perguntas e descubra!
"[16/11/2018],[21h46]","
",,Você está por dentro das notícias da semana? Responda o nosso Quiz e descubra!
"[26/10/2018],[22h24]","
",,Você está por dentro deste segundo turno? Responda a 7 perguntas e descubra!
"[09/11/2018],[20h36]",,,Você está por dentro das notícias da semana? Responda ao nosso Quiz e descubra!
"[07/12/2018],[20h00]","
",,Você está por dentro das notícias da semana? Responda nosso Quiz e descubra!
"[30/11/2018],[20h54]","
",,Você está por dentro das notícias da semana? Responda nosso Quiz e descubra!
"[14/12/2018],[19h58]","
",,Você está por dentro das notícias da semana? Responda nosso Quiz e descubra!
"[03/04/2019],[16h13]","No último sábado (30), mais de 600 pessoas lotaram o auditório da Universidade Positivo, em Curitiba, para o primeiro Fórum do projeto Ler e Pensar. O evento, que teve o tema “Conexões para uma educação transformadora”, foi realizado pelo Ler e Pensar/Gazeta do Povo e pelo Instituto GRPCOM e reuniu grandes nomes da educação, como a professora Débora Garofalo, uma das dez finalistas no Global Teacher Prize, considerado o Nobel da Educação.  Durante todo o dia, os participantes acompanharam palestras, oficinas e mesas redondas. Inovação, Base Nacional Comum Curricular (BNCC) e alfabetização midiática foram alguns dos temas tratados. Para Lais Tobias Carvalho, jornalista que trabalha com um projeto de educomunicação, o evento aqueceu ainda mais “o desejo de educar, ensinar e compartilhar”.  A realização do evento ocorreu em comemoração aos 20 anos do projeto Ler e Pensar. “O ano de 2019 é um ano de festa para o LeP. Então, decidimos realizar o Fórum não só para comemorar a data, mas porque acreditamos que uma educação transformadora é capaz de construir uma sociedade melhor”, afirmou Mariane Maio, gestora do Projeto.  Segundo Mariane, o Fórum trouxe grandes   da área para inspirar ainda mais os professores, estudantes e entusiastas da educação do Paraná que já desenvolvem práticas transformadoras no Estado. A apresentação ficou por conta do radialista Vagner Silva, da Rádio 98FM Curitiba.  O evento contou também com a cobertura do site G1, e você pode assistir a algumas palestras na íntegra  .  Para saber mais sobre o que ocorreu por lá, você também pode conferir as matérias da Gazeta do Povo: "" "" e "" ""  Confira ainda a galeria de fotos do evento,  .  O Ler e Pensar é destinado a professores de ensino fundamental I, II e ensino médio de escolas públicas do Paraná. Para se inscrever gratuitamente e participar do Projeto em 2019, basta  . Ao longo deste ano, o LeP reconhecerá e premiará 20 professores. ",,1º Fórum Ler e Pensar discute educação transformadora
"[29/04/2017],[00h01]","O fenômeno da comunicação social é tema de muitas discussões no ambiente acadêmico. “Emissor”, “receptor”, “meio”, “mensagem” são termos que tentam descrever a atividade da imprensa, em quaisquer de suas modalidades – escrita, televisiva, radiofônica –, mas frequentemente acabam enxergando a árvore e ignorando a floresta. Uma outra maneira de entender a comunicação é recorrendo à semântica: “comunicar” é “colocar em comum”, algo que fazemos desde os primórdios da humanidade e que, com o advento da imprensa e, mais recentemente, das mídias sociais, ganhou dimensões que o homem de séculos atrás jamais imaginaria. A comunicação permite ao homem romper a barreira do individualismo. Graças a ela, encontramos aqueles que têm as mesmas preocupações e os mesmos interesses; conhecemos pontos de vista contrários aos nossos e nos enriquecemos com o  ; compartilhamos o que o   nos âmbitos mais diversos; fomentamos a solidariedade diante de situações que exigem nossa ação em  . Não é à toa que “comunicação” e “comunidade” têm a mesma raiz: a comunicação fortalece laços, em um círculo virtuoso: uma sociedade em que seus membros estão dispostos a sair de si mesmos terá ainda mais a colocar em comum. Quando aquelas pessoas guiadas pelo   se encontram e se comunicam, têm seus ideais reforçados e ganham impulso para trabalhar pelo bem comum. A comunicação permite ao homem romper a barreira do individualismo Todo esse potencial da comunicação humana é amplificado pela atividade dos veículos de comunicação social e pelas mídias sociais. Mas, diante da miríade de fatos, opiniões e histórias à disposição, coloca-se a pergunta: o que devemos comunicar? Antes de responder a essa pergunta, é preciso, em primeiro lugar, definir o que desejamos: satisfazer os interesses imediatos do leitor/ouvinte/telespectador, ou contribuir para o fortalecimento da sociedade? As duas alternativas não são mutuamente excludentes, mas o peso que se dá a cada uma dessas finalidades ajuda a entender as escolhas que um veículo de comunicação generalista precisa fazer a cada momento. No nível pessoal, pensemos na alegria de alguém que comunica uma boa notícia – o nascimento de um filho, a aprovação em um processo seletivo – e nos efeitos que ela provoca nas pessoas próximas; ou imaginemos uma má notícia, que pode se espalhar de maneira construtiva, por exemplo estimulando a compaixão ou a solidariedade, ou de forma destrutiva, como no caso da fofoca. Nós estamos convencidos de que fortalecer laços tem de ser a prioridade da comunicação social. Para isso, é preciso comunicar o que é mais nobre, o que nos une. E isso se faz de diversas maneiras. Os veículos de comunicação têm um papel fundamental na construção de uma  ,   e  . Na grande maioria das vezes, não seremos nós os protagonistas – não serão os jornais a resolver as mazelas sociais, a colocar os bandidos na cadeia, a aprovar e   para que as pessoas possam realizar seu potencial –; somos um ator a mais, que tem um papel relevante quando acorda uma sociedade anestesiada e sugere caminhos, mas trilhá-los continua a ser uma opção de cada um. Por isso, antes de tudo, as empresas de comunicação têm a responsabilidade de  , baseada em verdades às vezes esquecidas, como a  , para que aqueles que consomem a informação possam fazer melhores escolhas. Os veículos de comunicação têm um papel fundamental na construção de uma sociedade livre, democrática e saudável Os veículos de comunicação também devem assumir a tarefa de mapear as necessidades da sociedade – especialmente em temas como  , comportamento, educação, saúde e emprego, aqueles que mais afetam a vida das pessoas – e informá-la sobre as soluções possíveis, quando existem. Em alguns casos, essas necessidades serão tratadas no âmbito institucional, especialmente nos poderes Executivo e Legislativo, e também cabe à imprensa acompanhar de perto as decisões políticas que tenham impacto sobre a população. Esse acompanhamento é uma das vertentes de outra tarefa fundamental dos veículos de comunicação: a fiscalização do poder público. Como dissemos, nada disso inviabiliza o jornalismo de serviços e utilidade pública, nem a divulgação de histórias pessoais dos mais diversos tipos – as divertidas, as tristes, as inspiradoras. Muito pelo contrário: esse tipo de informação serve perfeitamente ao propósito de comunicar aquilo de mais nobre de que o ser humano é capaz, seja nos atos do personagem de uma matéria, seja na reação provocada pela divulgação de uma situação de dificuldade. Essa visão otimista – mas não ingênua – da realidade e do homem, guiada pelo   e pela paixão pela verdade, é a comunicação que desejamos.",,O valor da comunicação
"[29/04/2017],[00h01]","O que tem mais eficácia na hora de criar valores ou difundir comportamentos entre uma determinada população: uma lei aprovada no Congresso Nacional ou uma telenovela? A resposta a essa pergunta nos ajuda a compreender quem são os responsáveis pela construção do  , finalidade de toda sociedade.  Em qualquer comunidade,   são seus membros, individualmente ou formando grupos para agir em prol de determinadas causas. Entre outras razões, e talvez não a principal, porque, se o bem comum é o conjunto de condições que ajudam as pessoas a se desenvolverem integralmente caso queiram, quanto mais iniciativas elas mesmas tiverem, tanto mais provável é que se desenvolvam. O  em que consiste boa parte do desenvolvimento pessoal é consequência direta de seu uso em um sem-número de circunstâncias, em um sem-número de projetos levados adiante com autonomia. Nesse sentido, têm imensa repercussão no bem comum aquelas ações ou iniciativas realizadas justamente pelas pessoas ou por grupos de indivíduos, e não pelo  . Em qualquer comunidade, os principais protagonistas são seus membros, individualmente ou formando grupos Além disso, de fato, a multiplicidade e capilaridade dessa atuação é decisiva na construção de um ambiente rico e inspirador, onde todos podem prosperar.  , artistas, intelectuais, comunicadores, ativistas, cientistas, líderes comunitários, professores, inovadores – são inúmeros e variadíssimos os atores responsáveis pela construção do capital material e social que constitui o bem comum. Eles agem isoladamente ou associando-se; e nessa linha, por exemplo, é extremamente positivo verificar que uma importante característica do nosso tempo e que está diretamente ligada à construção do bem comum é o surgimento de um sólido terceiro setor e o desenvolvimento do conceito de “responsabilidade social” nas  . O poder público também tem uma parcela importante na construção do bem comum, especialmente quando garante as condições adequadas para que os atores mencionados anteriormente possam colocar em prática as suas capacidades. Algumas das condições que permitem a busca do bem comum dependem da ação estatal, como a garantia de que prevaleça o  . É um papel subsidiário, mas que nem por isso deve ser desprezado. Líderes públicos têm um papel relevante: algumas poucas pessoas excepcionais e virtuosas, colocadas em posições-chave, podem fazer muito pelo bem comum e servir de exemplo para os demais; por outro lado, quando o poder está nas mãos de inescrupulosos, a sociedade toda sofre, como já tinha advertido Luís de Camões, que, n’ , ao colocar na boca de Vasco da Gama a história do império português, advertiu que “um fraco rei faz fraca a forte gente”. Mas quem tem mais influência nos destinos de uma nação?  Essa era a pergunta do início deste texto, em parte já respondida. Mas voltamos a reafirmar: ainda que possa surpreender alguns, a verdade é que, por exemplo, uma única obra artística pode ser mais decisiva para o desenvolvimento de uma sociedade do que quaisquer decisões governamentais. Pensemos no papel que a   e a  , por exemplo, tiveram na conformação da sociedade grega. Da mesma forma, uma iniciativa privada educacional pode revolucionar toda uma época, toda uma sociedade. Diga-se o mesmo de uma vida exemplar e heroica. O conjunto de ideias, virtudes e conhecimentos vividos em uma comunidade forma um   muito mais influente que a atuação estatal. Uma única obra artística pode ser mais decisiva para o desenvolvimento de uma sociedade do que quaisquer decisões governamentais E se, como vimos, o teatro, a literatura, uma aula numa escola são instrumentos para a realização do bem comum, os  , bem como cada cidadão atuando nas redes e mídias sociais, têm um papel importantíssimo na sociedade moderna. A evolução das tecnologias da informação iniciada com a popularização do rádio permitiu que o jornalismo, o entretenimento e mesmo as “conversas privadas” alcançassem um número de pessoas muito superior àquele de décadas atrás. Foram superadas barreiras espaciais, de alfabetização e até temporais, pois a consulta ao que já foi publicado ou transmitido no passado se tornou quase instantânea. E, nesse processo de construção de um caldo de cultura que transforme a sociedade, é inegável que o entretenimento continua tendo um poder gigantesco. Um enredo bem construído, que crie empatia ou faça a sociedade olhar determinada situação com olhos mais severos ou condescendentes, tem se mostrado um poderoso instrumento na difusão de valores, especialmente nesta era do compartilhamento. Isso nos leva ao conceito que os franceses cristalizaram na expressão   (literalmente, “a nobreza obriga”). É uma ideia que está presente desde os épicos gregos, passando pela parábola evangélica dos talentos e chegando até a cultura popular, na forma do ensinamento que Tio Ben dá a Peter Parker, o Homem-Aranha: “com grande poder vem grande responsabilidade” – mas não apenas poder: conhecimento, riqueza, prestígio, virtudes também estão ligados a esse conceito. Os que têm mais possibilidade de contribuir com o bem comum têm uma obrigação moral (mas não necessariamente legal, é preciso ressaltar) de fazê-lo da forma mais responsável possível, até mesmo porque os que podem fazer os maiores benefícios também podem causar os maiores estragos. A tarefa de criar um ambiente moral saudável passa pelo  , pela consciência da importância de liderar pelo exemplo, pela difusão de modelos de referência em que todos possam se espelhar, enfim, pela valorização da virtude para que todos, ao realizarem seu potencial, possam construir o bem comum – objetivos que, dentro do espírito de   e estímulo à busca da excelência, cabem principalmente aos indivíduos, isolados ou associados,  .",,Os responsáveis pelo bem comum
"[29/04/2017],[00h01]","Poucas instituições são tão propícias para que o ser humano possa desenvolver suas potencialidades e virtudes na   quanto o casamento. No matrimônio, o homem e a mulher, seres inacabados, praticam a generosidade pela entrega mútua e exclusiva, aberta ao surgimento de novos indivíduos. O casamento, quando bem compreendido, é o antídoto perfeito contra o egoísmo – e, quando mal compreendido, acaba degenerando em um “egoísmo a dois” que é justamente a antítese daquilo que se procura cultivar em uma união saudável. Diversas ideologias recentes têm tentado minar a importância do casamento, tratando-o como uma construção social imposta por determinadas tradições e clamando por sua “superação”. Nada mais distante da realidade: trata-se de uma instituição natural, fundada na complementaridade biológica e psíquica entre homem e  . O que houve foi um aperfeiçoamento na compreensão da  , superando situações como as uniões programadas por interesse – às vezes arranjadas quando os futuros noivos ainda eram crianças – ou nas quais um ou ambos os cônjuges são coagidos pelas próprias famílias ou por outras circunstâncias. Mas esse aperfeiçoamento não deveria ser usado para negar o caráter intrinsecamente natural desta instituição. Casamentos felizes exigem dedicação constante e a consciência do valor de uma união duradoura, e não passageira No entanto, se a humanidade caminhou lentamente para compreender que um casamento não pode prescindir da escolha livre dos noivos, é preciso também recordar que basear um matrimônio única e exclusivamente no afeto é fragilizar o seu fundamento. Os sentimentos humanos, bem o sabemos, são importantes, mas são volúveis. Fiar-se apenas deles é a receita para um casamento infeliz. Se houvesse a compreensão de que o casamento, mais que uma confluência de afetos, é uma parceria mútua para que ambos sejam cada vez melhores, desenvolvendo a si mesmos, ao cônjuge e aos frutos desta união, talvez tivéssemos muito menos problemas. Essa compreensão, no entanto, não pode levar à ilusão de que casamentos felizes são fáceis como um passeio no parque. Eles exigem dedicação constante e a consciência do valor de uma união duradoura, e não passageira. Compreendemos as vicissitudes e as dificuldades pelas quais passam inúmeros casais, e que há circunstâncias nas quais não há como manter uma união. Mas mesmo quem passa por essa dor reconhece a importância dos casamentos bem-sucedidos. Quando se vê o matrimônio como algo que pode ser desfeito por qualquer motivo banal, perde-se todo o benefício que poderia vir da valorização do vínculo matrimonial como fonte de crescimento na virtude também por meio das dificuldades e do poder de uma decisão renovada, a cada dia, de acompanhar o outro e querer seu bem até o fim. Casamentos fortalecidos são do interesse não apenas dos cônjuges e dos filhos, mas de toda a sociedade. O caminho para tal, é preciso dizer, não está na imposição jurídica, mas em uma necessária e verdadeira educação a respeito do significado do casamento, para que mais pessoas compreendam o desafio apaixonante que reside nesta união. Desafio, porque se trata de crescer nas virtudes – das quais uma das mais importantes é a fidelidade, sem a qual não se pode construir a confiança mútua que está na base não apenas do relacionamento conjugal, mas também de toda relação que  . Apaixonante, porque mexe com nossos   e nos permite atingir a realização e a felicidade que todos buscamos.",,A importância do casamento
"[29/04/2017],[00h01]","Winston Churchill, o grande primeiro-ministro britânico que ajudou a derrotar Hitler, era um frasista genial e autor de grandes discursos. Uma de suas frases mais famosas é aquela de 1947 segundo a qual “a democracia é a pior forma de governo, exceto por todas as outras” – justiça seja feita, na ocasião Churchill estava citando um predecessor desconhecido e não parece que esta fosse a ideia exata do premiê britânico sobre o assunto. Mas a frase ganhou vida própria e demonstra uma visão paradoxal, entre resignada e pessimista, sobre a democracia, da qual não compartilhamos. Mas, antes de explicar por que temos um olhar muito mais positivo a seu respeito, é preciso compreender o que é uma democracia. Sigamos com Churchill, desta vez em 1944: “Como a palavra ‘democracia’ deve ser interpretada? A ideia que tenho dela é a do homem comum, que tem uma esposa e uma família, que sai para lutar por seu país quando ele está com problemas, vai às urnas quando chega a hora, marca um ‘x’ numa cédula mostrando o candidato que ele quer ver eleito para o Parlamento – minha ideia é a de que ele é a base da democracia”. De fato é assim, mas esta ainda é uma definição incompleta – afinal, mesmo ditaduras realizam eleições periódicas. Para isso, Churchill também tem a resposta na sequência deste mesmíssimo discurso: “E é essencial para essa base que esse homem ou mulher o faça [referindo-se ao voto] sem medo, sem nenhuma forma de intimidação ou vitimização. Ele marca sua escolha na cédula em total segredo”. O fato de as eleições ocorrerem de forma livre e sem coação não basta para uma democracia Ainda assim, o fato de as eleições ocorrerem de forma livre e sem coação não basta para uma democracia. Ela ainda pressupõe um  : a não perpetuação dos governantes; uma efetiva separação de poderes; a admissão da propriedade privada e da livre iniciativa empresarial; a liberdade de constituição de empresas informativas, sem necessidade de prévia licença, autorização ou concessão governamental; o respeito pelas instituições em geral e, em especial, pelas decisões do Poder Judiciário... Como se vê, não é fácil caracterizá-la. Talvez um sucedâneo para esse esforço seja perguntar-se: o que está na sua raiz? Compreendendo melhor a fonte de suas virtualidades, talvez possamos intuir melhor o que ela mesma, a democracia, é. A nosso ver,  , resultado de um desenvolvimento de séculos, é a raiz da democracia.  A democracia é a única forma de governo que respeita plenamente a dignidade humana e permite aos seus cidadãos  . O homem é um ser tal que as principais decisões a respeito de si mesmo e de seu futuro jamais lhe podem ser impostas coativamente. De alguma forma, a dignidade implica em que a  . Daí, por exemplo, a necessidade do sufrágio universal periódico. Daí também uma série de  . Numa democracia, por exemplo, o indivíduo precisa exercer a virtude cívica de abrir mão de impor as próprias convicções, ainda que ele esteja convencido de que a sua opinião é a mais correta ou a mais nobre. Ninguém pode arvorar-se dono da sociedade civil, com o direito de impor o seu projeto pessoal de sociedade. Ninguém tem mais de um voto e esse voto vale tanto quanto o de todos e cada um de seus concidadãos. Essa participação “humilde” é essencial, e só quando amplamente compartilhada e vivida pode-se falar propriamente de uma cultura democrática. Ninguém pode arvorar-se dono da sociedade civil, com o direito de impor o seu projeto pessoal de sociedade A renúncia à imposição da própria opinião não significa, no entanto, que a democracia só viceja em um ambiente onde as convicções sejam fracas – pelo contrário: ela mesma se baseia no que talvez seja a mais forte das convicções, aquela a respeito do inestimável valor de cada vida humana. O   significa, ainda, que a noção de democracia não se reduz ao princípio majoritário: há certos direitos inalienáveis sobre os quais  . Sem proteção das minorias não há democracia, mas uma ditadura da maioria em moldes utilitaristas.  Mais que um sistema elaborado racionalmente para o governo de uma sociedade, com suas regras claramente delineáveis, ela é uma “forma de ser”, um “estilo”, de uma sociedade e de um Estado, com consequências e reflexos em um sem-número de aspectos da vida de uma nação. Não que o conjunto de regras constitucionais referentes ao governo e a própria praxe desse governo não sejam fundamentais. Também o são, mas na prática um regime democrático está lastreado também em muitos outros pilares, como o nível cultural dos cidadãos, suas convicções fundamentais acerca da vida, do  , da   etc.  Com tudo isso em mente, podemos entender o grande valor da democracia como garantidora da possibilidade de desenvolvimento de seus cidadãos. Outros regimes, baseados no controle e no dirigismo estatal, no intervencionismo e no estrangulamento da concorrência, deixam as pessoas aleijadas, tiram-lhes a iniciativa que faz uma sociedade seguir adiante. Na democracia, os cidadãos podem ser autores de seu próprio destino, empreender e perseguir os seus ideais sem coação, definir como querem ser governados. Na democracia, cada um pode contribuir à sua maneira para a  , de acordo com o que julga ser sua vocação: pelo  , pelo estudo, pela  ,   ou científica, pela  , pela  . E, para voltar a Churchill, “se isso é democracia, eu a saúdo. Eu a apoio. Eu trabalharia por ela”.",,O valor da democracia
